wav_filename,wav_filesize,transcript
common_voice_tr_21623522.wav,134444,fakat sokakta herkes iyimser bir havada değil
common_voice_tr_21623521.wav,140588,köyler yok olurken binlerce kişi evsiz kaldı
common_voice_tr_21623531.wav,98348,bu işleri mahkemelere bırakalım
common_voice_tr_21623535.wav,102188,sizin bu konudaki görüşleriniz nedir
common_voice_tr_21623543.wav,139052,bunun bir çeşit etnik temizlik olarak görüyor musunuz
common_voice_tr_21623533.wav,132140,yaklaşık otuz aileyi alan büyük bir ahırdı
common_voice_tr_21623544.wav,211244,yerli ilaçlar yoksa yerli ilaç firmaları çalışmıyorsa neden bu ilaçları ithal etmiyorlar
common_voice_tr_21623547.wav,123692,anlaşma olumsuzluklar olmadan gerçekleşmedi
common_voice_tr_21623556.wav,120620,hepsinin de sırp uyruklu olduğu belirtiliyor
common_voice_tr_21623555.wav,149036,bu rakamın yüzde kırk altı virgül yetmiş dokuzunu kadınlar oluşturuyor
common_voice_tr_21623570.wav,95276,sayılar şaşırtıcı boyuttadır
common_voice_tr_21623618.wav,125996,ab sonucu memnuniyetle karşıladı
common_voice_tr_21623620.wav,113708,bazılar iyi bir neden için koştular
common_voice_tr_21623643.wav,117548,maniou kasım ayında on altı yaşına girecek
common_voice_tr_21623626.wav,98348,ve bayrami zamanın tükendiğini biliyor
common_voice_tr_21623663.wav,168236,'romanya'da böyle bir şey nasıl olur' diye aylarca öfke içinde düşündüğümü hatırlıyorum
common_voice_tr_21623666.wav,127532,buna karşı yunanistan tam ters yönde ilerliyor
common_voice_tr_21623665.wav,103724,yeni bir girişimin yararı olacak mı
common_voice_tr_21623645.wav,128300,hükümet şirketin yüzde yirmi beşini elinde tutmak istiyor
common_voice_tr_21623667.wav,157484,eğer türkiye'nin herhangi bir rolü olmayacaksa niçin risk alsın
common_voice_tr_21623710.wav,109868,napolyon bin sekiz yüz sekizde buradaymış
common_voice_tr_21623779.wav,105260,hırvat liderler de bunu kabul ettiler
common_voice_tr_21623766.wav,119084,fakat artık isim ikincil bir rol alıyor
common_voice_tr_21623805.wav,127532,ancak hükümet sözünün arkasında duruyor
common_voice_tr_21623809.wav,159788,olduktan sonra tepki gösterebilirsiniz ama olmasını nasıl engelleyebilirsiniz
common_voice_tr_21623807.wav,94508,katılım ilk turdan düşük gerçekleşti
common_voice_tr_21623823.wav,109100,kısıtlamaların kesin içeriği gizli tutuluyor
common_voice_tr_21623803.wav,122156,şampiyona önümüzdeki yıl zagreb'de yapılacak
common_voice_tr_21623826.wav,75308,bu sözümü tutuyorum
common_voice_tr_21623845.wav,134444,seçimlerde toplam kırk altı bin üç yüz yirmi beş aday yarıştı
common_voice_tr_21623811.wav,127532,bu kesime yapılan indirim yüzde doksan dokuzu bulabilecek
common_voice_tr_21623890.wav,90668,olayla ilgili soruşturma sürüyor
common_voice_tr_21623868.wav,136748,peki siz kariyeriniz boyunca bunu yapmayı başarabildiniz mi
common_voice_tr_21623917.wav,134444,çatışmalar ülkeye otuz altı bin beş yüz cana mal olmuştu
common_voice_tr_21623916.wav,150572,panelistler geriye yapılacak ne kaldı sorusunu sordular
common_voice_tr_21623891.wav,96812,ancak buna yasal bir engel olabilir
common_voice_tr_21623920.wav,121388,koleksiyonda yirmi beş seçilmiş eser yer alıyor
common_voice_tr_21623945.wav,119084,yine de iyimser olmak için neden yok değil
common_voice_tr_21623943.wav,106028,bazı dış yatırımlar da zarar gördü
common_voice_tr_21623969.wav,119084,iraklı kürt liderlerden de kınama geldi
common_voice_tr_21623975.wav,126764,grup olarak özel ilgi görmeyi hakediyorlar
common_voice_tr_21623973.wav,88364,bu süreçle ilgili fikriniz nedir
common_voice_tr_21623992.wav,113708,ülkede elle tutulur bir heyecan var
common_voice_tr_21624009.wav,125228,tutuklanan doktorların sayısı her hafta artıyor
common_voice_tr_21624010.wav,149036,hırvatistan ise botswana ile birlikte yetmiş sekizinci oldu
common_voice_tr_21624023.wav,109868,ardından kilisede evlenme töreni yapılıyor
common_voice_tr_21624044.wav,86828,peki bu kayıtsızlığın sebebi ne
common_voice_tr_21624026.wav,135980,en yüksek profilli dava sözde limaj davası
common_voice_tr_21624027.wav,155948,bu terimle kastedilen şey ve kosova'nın bu kavram içindeki yeri nedir
common_voice_tr_21624024.wav,102188,bu konudaki görüşleriniz neler
common_voice_tr_21624061.wav,110636,gündemdeki diğer bir madde de kıbrıs sorunu
common_voice_tr_21624058.wav,113708,festival on iki kasım'a kadar devam edecek
common_voice_tr_21624085.wav,130604,osmanov yetmiş dört kilo serbest stilde güreşecek
common_voice_tr_21624087.wav,109868,projenin değeri iki virgül yetmiş yedi milyon avro
common_voice_tr_21624128.wav,122924,bulguların toplam ağırlığı dört tonu buluyor
common_voice_tr_21624137.wav,116012,fakat bu durum kısa bir süre sonra değişecek
common_voice_tr_21624117.wav,126764,birlikte yaşamak zor yaşlılar huzur istiyor
common_voice_tr_21624174.wav,108332,projelerine harcanan tek para kendi paraları
common_voice_tr_21624156.wav,93740,yapabileceklerine inanıyorum
common_voice_tr_21624155.wav,132908,bugünse bu kasa dolu olmaktan çok boş
common_voice_tr_21624175.wav,107564,yarışmaya bölgeden toplam doksan kişi katıldı
common_voice_tr_21624189.wav,92972,cenazesi salı günü kaldırılacak
common_voice_tr_21624191.wav,112172,mevcut kadronun yaş ortalaması otuzun altında
common_voice_tr_21624217.wav,118316,kampanya süresi de otuz günden yirmi güne indirildi
common_voice_tr_21624205.wav,88364,bh yüz birinci oldu
common_voice_tr_21624207.wav,142124,bu noktada kültürler arasında bir savaş olduğunu söyleyebilir miyiz
common_voice_tr_21624192.wav,101420,rugova geçen ekim ayında tekrar seçildi
common_voice_tr_21624214.wav,104492,yerleşim yerlerinin manzarası harika
common_voice_tr_21624209.wav,69164,güvenlik tedbirleri
common_voice_tr_21624211.wav,73772,bu bir kalite meselesi
common_voice_tr_21624204.wav,70700,bunu söylemek zor
common_voice_tr_21624212.wav,106028,bence bu tarz şeylere açık olmanız gerekiyor
common_voice_tr_21624221.wav,99884,ab üyeliği ise daha zorlu bir yol
common_voice_tr_21624218.wav,116780,son bir buçuk iki yıldır açıkça yalan söyledik
common_voice_tr_21624219.wav,92204,yabancı dil eğitimi getirilmeli
common_voice_tr_21624222.wav,116012,yine tatile çıkıyorlar ama eskisi gibi değil
common_voice_tr_21624232.wav,113708,mimosa hasanramaj ise daha ihtiyatlı
common_voice_tr_21624230.wav,96812,diğer kadın adaylar yarıştan çekildiler
common_voice_tr_21624238.wav,99116,arnavutluk planı ise planı onaylıyor
common_voice_tr_21624241.wav,102956,bunun da gelecek ay gerçekleşmesi bekleniyor
common_voice_tr_21624243.wav,114476,romanya takım halinde de gümüş madalya kazandı
common_voice_tr_21624264.wav,109100,birliğin ülkede iki ay kalacağı bildirildi
common_voice_tr_21624274.wav,106028,tek sorun yatırım ve zaman kaybı da değil
common_voice_tr_21624263.wav,122156,sergide yirmi yedi sanatçının toplam yetmiş üç eseri yer alıyor
common_voice_tr_18355106.wav,145964,şu anda mecliste oylanmayı bekliyor
common_voice_tr_18355105.wav,155948,açıklamaya rağmen kavganın durulduğu pek yok
common_voice_tr_18355109.wav,148268,bulgar yetkililer kararları hemen kınadılar
common_voice_tr_18355211.wav,145964,birliğin ülkede iki ay kalacağı bildirildi
common_voice_tr_18355216.wav,138284,diğer ülkeler iç ihtiyaçlara odaklanıyor
common_voice_tr_18355215.wav,149804,fakat kararda soykırım sözcüğü yer almıyor
common_voice_tr_18355221.wav,119084,her gün en fazla dört sandık taşınıyor
common_voice_tr_18355219.wav,111404,dünya kupası geldi
common_voice_tr_18355224.wav,142124,ancak zanlı savaş suçu işlediğini reddetti
common_voice_tr_18355227.wav,155948,buna karşın arnavutluk'ta asgari ücret yüz kırk iki avro
common_voice_tr_18355234.wav,132908,ancak o günü bütün ülkeler kutlamadı
common_voice_tr_18355238.wav,145964,anlaşmanın son imzalanma tarihiyse bir temmuz
common_voice_tr_18355222.wav,138284,sizin bir tarihiniz bir geleneğiniz var
common_voice_tr_18355235.wav,163628,komşu makedonya'da bu rakam beş kat daha yüksek
common_voice_tr_18355237.wav,145964,bunlar iyi işlemesi gereken ufak çarklar
common_voice_tr_18355236.wav,122924,görüntü tıpkı bir sirki andırıyor
common_voice_tr_18355225.wav,186668,turnuvaya kırk bir ülkeden toplam üç yüz yetmiş sporcu katıldı
common_voice_tr_18355241.wav,172844,bu da enstitüye iki yüz elli bir milyon avroya mal oldu
common_voice_tr_18355271.wav,126764,bu ülke romanya'daki en büyük yatırımcıdır
common_voice_tr_18355244.wav,122924,bunun için de çalışmak gerekli
common_voice_tr_18355246.wav,163628,havaalanı bin dokuz yüz doksan altıda sivil uçuşa açılmıştı
common_voice_tr_18355247.wav,117548,şampiyonaya yirmi ülkeden sporcular katılacak
common_voice_tr_18355240.wav,138284,iraklı kürt liderlerden de kınama geldi
common_voice_tr_18355256.wav,122924,değişmesini istediğiniz şeyler neler
common_voice_tr_18355257.wav,115244,sonunda bütün suçlamalar düşürüldü
common_voice_tr_18355259.wav,140588,ortak sınır aynı zamanda schengen sınırı olacak
common_voice_tr_18355258.wav,111404,veles makedonya
common_voice_tr_18355269.wav,176684,muhalefet partileri hükümete karşı ciddi bir mücadele ortaya koyabiliyorlar mı
common_voice_tr_18355265.wav,130604,sürecin aylarca sürmesi bekleniyor
common_voice_tr_18355266.wav,149804,seçmenler yine kendisine karşı oy versinler diye mi
common_voice_tr_18355272.wav,149804,anlaşmanın otuz bir ekim'de kesinleşmesi bekleniyor
common_voice_tr_18355273.wav,130604,azınlıklara özel bir saygı gösterecektir
common_voice_tr_18355299.wav,115244,sırbistan benzin ithal etmiyor
common_voice_tr_18355274.wav,134444,bugüne dek herkes hizmetlerimizden memnun kaldı
common_voice_tr_18355280.wav,157484,makedonya'nın iyi bir ev sahipliği yaptığını düşünüyor musunuz
common_voice_tr_18355283.wav,117548,uyuşturucu kaçakçılığı azalıyor
common_voice_tr_18355281.wav,134444,projeye elli sekiz milyon avro değer biçiliyor
common_voice_tr_18355284.wav,149804,mevcut kadronun yaş ortalaması otuzun altında
common_voice_tr_18355295.wav,134444,projenin ilk safhası otuz bir okulu kapsayacak
common_voice_tr_18355293.wav,165164,yarışmacılar aylardır şarkılarını tanıtıyorlar
common_voice_tr_18355298.wav,142124,teklif süresi kırk sekiz gün içinde sona eriyor
common_voice_tr_18355304.wav,102188,evler kiralığa çıkarılıyor
common_voice_tr_18355301.wav,130604,süper valiler geri mi geliyor
common_voice_tr_18355309.wav,132908,kararın kosova'daki yansımaları ne oldu
common_voice_tr_18355303.wav,109868,yeni arkadaşlar ediniyoruz
common_voice_tr_18355314.wav,134444,kimsenin maaşlardan haber verdiği yok
common_voice_tr_18355302.wav,155948,bundan sonra bir şeylerin değişmesi gerekecek
common_voice_tr_18355311.wav,130604,bunun da gelecek ay gerçekleşmesi bekleniyor
common_voice_tr_18355312.wav,153644,romanya beş milyar avroluk ilk dilimi hemen aldı
common_voice_tr_18355318.wav,178988,ford projeye bir virgül iki milyar avro yatırım yapacak
common_voice_tr_18355316.wav,125228,gazprom da bu projeye dahil mi
common_voice_tr_18355319.wav,132908,ancak yeni yasa herkese uygulanmayacak
common_voice_tr_18355305.wav,129068,altyapıda pek çok iyileştirme yapılması gerekir
common_voice_tr_18355320.wav,107564,buna yanıtınız nedir
common_voice_tr_18355322.wav,165164,yaklaşık kırk milyon seçmen sandık başına gitti
common_voice_tr_18355324.wav,140588,sporcuların antrenörleri de soruşturulacak
common_voice_tr_18355323.wav,111404,diğer iki çocuğu ise sırbistan'da
common_voice_tr_18355329.wav,149804,romen medyası bu yeni tavrı tepkiyle karşıladı
common_voice_tr_18355330.wav,122924,kıbrıs da buna istisna olamaz
common_voice_tr_18355327.wav,163628,dilekçeye beş bin civarında imza toplandı
common_voice_tr_18355333.wav,122924,program nisan ayında başlayacak
common_voice_tr_18355336.wav,161324,çalışmaya sekiz ülkeden on sekiz bilim insanı katıldı
common_voice_tr_18355334.wav,115244,vizeli mi vizesiz mi
common_voice_tr_18355332.wav,155948,gerçekler oldukça çatışan sinyaller vermektedir
common_voice_tr_18355340.wav,145964,kapitalist dünyada rekabet yeni bir kavram değil
common_voice_tr_18355341.wav,161324,etkinliğe yirmi dört ülkeden toplam kırk sekiz dansçı katıldı
common_voice_tr_18355345.wav,122924,her iki oyuncu da takımdan atıldı
common_voice_tr_18355357.wav,157484,örneğin uluslararası güçler ne zamandır kıbrıs'da bulunuyor
common_voice_tr_18355359.wav,130604,ancak yetkililer bu olasılığı dışlıyor
common_voice_tr_18355351.wav,111404,tüm bunlar çok olumlu gelişmeler
common_voice_tr_18355367.wav,145964,projeye iki bin on yılında başlanması planlanıyor
common_voice_tr_18355365.wav,186668,bu misyonlarda yer almak makedonya'ya nasıl bir deneyim ve kazanım sağladı
common_voice_tr_18355360.wav,102188,o zaman her şey berbat oldu
common_voice_tr_18355369.wav,130604,ülke bu sektörde köklü bir geleneğe sahip
common_voice_tr_18355370.wav,188204,hükümetin bu ekonomik sorunların çözümüne yönelik etkin bir planı var mı
common_voice_tr_18355374.wav,126764,fabrikanın yedi yüz kişiye iş sağlaması bekleniyor
common_voice_tr_18359782.wav,140588,planda itiraz ettiğiniz temel noktalar neler
common_voice_tr_18359785.wav,125228,oylamaya on yedi milletvekili katılmadı
common_voice_tr_18393301.wav,145964,her türlü yatırım için en önemli ön koşul bu
common_voice_tr_18393335.wav,142124,kaybettik ve eve erken dönmek zorundayız
common_voice_tr_18393299.wav,148268,en yüksek profilli dava sözde limaj davası
common_voice_tr_18359783.wav,126764,bu saldırıyla uğraşacak zamanları olmalı
common_voice_tr_18393309.wav,130604,sorun kamuoyunda tartışmalara yol açtı
common_voice_tr_18393312.wav,142124,savaşta çocukları korumayı düşünen pek yoktu
common_voice_tr_18393313.wav,145964,sonuç olarak bir de iftirayla suçlandılar
common_voice_tr_18393326.wav,132908,zamanın hepimizin lehine işlediğine de eminim
common_voice_tr_18393327.wav,111404,fiyatlar çok yüksekti
common_voice_tr_18393356.wav,119084,olaylarda yaralanma bildirilmedi
common_voice_tr_18393355.wav,149804,makedonya ise dokuzuncu grupta üçüncü sırada yer alıyor
common_voice_tr_18393357.wav,117548,son derece uluslararası bir zihniyetteler
common_voice_tr_18393343.wav,126764,bunların mahkemeye sunulması gerekir
common_voice_tr_18519997.wav,130604,bu oran daha hızlı bir şekilde aşağı çekilmeli
common_voice_tr_18519993.wav,122924,para iki dilim halinde verilecek
common_voice_tr_18520031.wav,99884,peki bu kayıtsızlığın sebebi ne
common_voice_tr_18520051.wav,163628,kosova'da çocuklara yönelik televizyon programları nasıl geliştirilebilir
common_voice_tr_18520048.wav,134444,gözden geçirme sekiz ocak iki bin üçte başlatıldı
common_voice_tr_18520050.wav,117548,ortalama fatura iki yüz avroyu buluyor
common_voice_tr_18520088.wav,119084,ona göre kararda siyasi amaç güdüldü
common_voice_tr_18520066.wav,126764,liderler devam eden ikili meseleleri görüştüler
common_voice_tr_18520090.wav,125228,tutuklanan on bir kişinin sekizi hırvat uyrukluydu
common_voice_tr_18520092.wav,79148,herşeyi kendim yaptım
common_voice_tr_18520111.wav,178988,sizce sırp ekonomisi en büyük sıkıntıyı yılın hangi döneminde yaşayacak ve neden
common_voice_tr_18520089.wav,84524,bunu sağlayan nedir
common_voice_tr_18520125.wav,103724,resmi adım haziran ayı sonunda atılacak
common_voice_tr_18520127.wav,134444,bu olay bir ilk mi
common_voice_tr_18520140.wav,102188,sizce ne zaman yapılmalılar
common_voice_tr_18520155.wav,111404,proje iki bin yedi başlarında başlayacak
common_voice_tr_18520142.wav,109868,ayrıca elli istihkamcı da yaralandı
common_voice_tr_18520168.wav,99884,küresel kriz kapıda mı
common_voice_tr_18520159.wav,109868,bazıları bu trende karşı çıkıyor
common_voice_tr_18520169.wav,122924,ancak diğer analistler durumdan daha umutlu
common_voice_tr_18520186.wav,86828,blöf yapmıyoruz
common_voice_tr_18520238.wav,132908,merkezin iki bin sekiz sonuna kadar açılması bekleniyor
common_voice_tr_18520187.wav,203564,bu tür yatırımlar aracılığıyla bütçeye ne oranda bir kaynak girişi sağlanması bekleniyor
common_voice_tr_18520184.wav,126764,bu arada hükümet de önleyici tedbirler alıyor
common_voice_tr_18520240.wav,115244,diğerleri ise çeşitli azınlıklara ayrılacak
common_voice_tr_18520257.wav,103724,bakan şu ana kadar bir yorum yapmadı
common_voice_tr_18520255.wav,119084,grup üyeleri kişisel nedenleri öne sürdüler
common_voice_tr_18520249.wav,122924,sivil can kaybı sayısı da tartışmalı
common_voice_tr_18520262.wav,115244,teller mart ayı başlarında kaldırılacak
common_voice_tr_18520261.wav,125228,biliç takımının başında kalmayı planlıyor
common_voice_tr_18520239.wav,130604,anlaşma olumsuzluklar olmadan gerçekleşmedi
common_voice_tr_18520253.wav,126764,mültecilerin çoğu daha sonra infaz edildi
common_voice_tr_18520258.wav,169004,karadağ türkiye'nin bölgede giderek büyüyen rolünü nasıl değerlendiriyor
common_voice_tr_19820802.wav,135212,obrija ailesinin babası olayda hayatını kaybetti
common_voice_tr_19820799.wav,104492,değişiklik her yerde göze çarpıyor
common_voice_tr_19820803.wav,124460,yaşları on dört on beş ve on altı idi
common_voice_tr_19820806.wav,105260,artık yığılmalar ortadan kalktı
common_voice_tr_19820785.wav,129836,kıbrıs rum takımı bu yıl turnuvaya katılmayacak
common_voice_tr_19820804.wav,99116,bu tavrım hepsini şaşırttı
common_voice_tr_19820812.wav,89900,mantıklı uzlaşma nedir
common_voice_tr_19820814.wav,116012,arnavutluk'ta üç virgül altı milyon kişi yaşıyor
common_voice_tr_19820816.wav,99116,örgüt çok sayıda şiddet olayı da bildirdi
common_voice_tr_19820830.wav,125228,mevcut kadronun yaş ortalaması otuzun altında
common_voice_tr_19820810.wav,117548,bence bu hiç de azımsanacak bir şey değil
common_voice_tr_19820825.wav,79148,bu mesele çok fazla uzadı
common_voice_tr_19820836.wav,92204,tarih tekerrür edebilir mi
common_voice_tr_19820847.wav,107564,özellikle de genç kızlar size bayılıyor
common_voice_tr_19820835.wav,108332,durumdan sendikalar da hoşnut değiller
common_voice_tr_19820838.wav,80684,vergi toplamıyorlar
common_voice_tr_19820854.wav,116012,yunan takımı rusya'yı on üç on yendi
common_voice_tr_19820837.wav,87596,bu kentsel alanlar için sorun değil
common_voice_tr_19820853.wav,119084,kapitalist dünyada rekabet yeni bir kavram değil
common_voice_tr_19820855.wav,119084,bu ifade de davanın dönüm noktası oldu
common_voice_tr_19820841.wav,115244,ancak yasanın geçirilmesi engellendi
common_voice_tr_19820858.wav,125996,ancak vuciniç'e göre bu suçlamalar asılsız
common_voice_tr_19820857.wav,102956,sizin bu çözümdeki rolünüz ne olur
common_voice_tr_19820859.wav,132908,yangında bir itfayecinin yaralandığı bildirildi
common_voice_tr_19820887.wav,130604,para iki dilim halinde verilecek
common_voice_tr_19820883.wav,123692,fakat zaman komünistlerden yana değildi
common_voice_tr_19820886.wav,122924,eski liderin cezaya itiraz etme hakkı var
common_voice_tr_19820868.wav,93740,ancak mladiç bulunamadı
common_voice_tr_19820888.wav,155948,tum bu önerilerin sonucunu zaman gösterecek
common_voice_tr_19820861.wav,116012,bugün pobjeda'nın üretimi oldukça zayıf
common_voice_tr_19820891.wav,92972,seçimler on yedi kasım'da yapıldı
common_voice_tr_19820892.wav,123692,söz konusu ikinci özellik ise kitlesel göç
common_voice_tr_19820893.wav,89900,sizin bu konudaki görüşünüz nedir
common_voice_tr_19820900.wav,154412,krstiç şu anda kırk altı yıllık hapis cezasını çekmekte
common_voice_tr_19820902.wav,107564,fakat asla sakin olamıyorsunuz
common_voice_tr_19820899.wav,117548,bojaxhi'ye göre çeşitli yöntemler izlenmeli
common_voice_tr_19820907.wav,102956,hırvat tarımı ayakta kalabilecek mi
common_voice_tr_19820912.wav,76844,edi rama da aynı fikirde
common_voice_tr_19820894.wav,97580,son on yıldır süren savaşı kazandı
common_voice_tr_19820903.wav,161324,fakat bu dönüşüm nasıl gerçekleşebilir bu açmazdan nasıl çıkılabilir
common_voice_tr_19820910.wav,99116,sonuçta da kurbanların çoğu türkler oldu
common_voice_tr_19820914.wav,112172,televizyondaki her dört sözcükten birisi kriz
common_voice_tr_19820909.wav,114476,bu yüzden bu ülkeler birlikte sıralanıyor
common_voice_tr_19820918.wav,109868,bu da işçi maaşlarına hiçbir şey bırakmıyor
common_voice_tr_19820922.wav,124460,satış bedeli yüz yirmi milyon avro oldu
common_voice_tr_19820920.wav,76844,çiftlikteki bahçe
common_voice_tr_19820924.wav,122924,grupta üçüncü sırada sırbistan yedi
common_voice_tr_19820932.wav,114476,bugüne dek herkes hizmetlerimizden memnun kaldı
common_voice_tr_19820927.wav,110636,geliştirme süreci zaten başlamış durumda
common_voice_tr_19820923.wav,97580,türkiye için müzakere sürecine geçildi
common_voice_tr_19820930.wav,130604,bugün goralılar üç ayrı ülkeye dağılmış durumda
common_voice_tr_19820941.wav,112940,uygulamaya mart iki bin sekizde başlanacak
common_voice_tr_19820937.wav,128300,görüşmelerde ikili işbirliği üzerinde duruldu
common_voice_tr_19820942.wav,118316,bir kere çözdünüz mü bir daha donduramazsınız
common_voice_tr_19820946.wav,97580,bu tavırlar spora da yansıyor
common_voice_tr_19820958.wav,122924,dicarlo bunun bölgesel etkilerini de vurguladı
common_voice_tr_19820959.wav,118316,bunlar iyi işlemesi gereken ufak çarklar
common_voice_tr_19820976.wav,121388,bunu başarmak için de yeterli eğitim gerekiyor
common_voice_tr_19820968.wav,116012,sırbistan kosova meclisini feshetti
common_voice_tr_19820974.wav,125228,yasak önümüzdeki üç ay boyunca geçerli olacak
common_voice_tr_19821085.wav,98348,bosna hersek daha da bölünecek mi
common_voice_tr_19821091.wav,109868,bu hiç de haksız bir heveslilik değil
common_voice_tr_19821096.wav,91436,fakat bu sadece başlangıç
common_voice_tr_19821095.wav,109100,festivalde on adet film gösterilecek
common_voice_tr_19821101.wav,101420,gazeteler için de aynı durum söz konusu
common_voice_tr_19821105.wav,92204,tek sorun rekabetin giderek artması
common_voice_tr_19821102.wav,127532,şimdi ise her düzeyde tam bir dönüşüm gerekiyor
common_voice_tr_19821112.wav,103724,diğerleri ise çeşitli azınlıklara ayrılacak
common_voice_tr_19821107.wav,111404,bizim ülkemizdeyse tam tersi şekilde başladı
common_voice_tr_19821122.wav,88364,görüntü tıpkı bir sirki andırıyor
common_voice_tr_19821120.wav,112940,dış politika alanında başlıca konu kıbrıs'tı
common_voice_tr_19821116.wav,114476,harcamalar genellikle gelirlerin üzerinde oluyor
common_voice_tr_19821119.wav,86828,bu durumu neye bağlıyorsunuz
common_voice_tr_19821084.wav,109100,bülbüller güneş ışığında şakıyorlardı
common_voice_tr_19821121.wav,108332,ancak belgrad makamları isyan halindeler
common_voice_tr_19821111.wav,112940,sergiye on üç ülkeden kırk üç sanatçı katılıyor
common_voice_tr_19821117.wav,101420,plamadeala iki bin beş yılında öldü
common_voice_tr_19821131.wav,99884,mezarın miken dönemine ait olduğu sanılıyor
common_voice_tr_19821124.wav,73772,çok sevdiğimiz mutlu bir gün
common_voice_tr_19821128.wav,125228,aynı proje iki bin altı yılında belgrad'da da başlayacak
common_voice_tr_19821125.wav,101420,dokunan desen oldukça zor ve karışık
common_voice_tr_19821129.wav,78380,polis saldırganları arıyor
common_voice_tr_19821108.wav,111404,sistemi çok partili bir sisteme değiştiriyoruz
common_voice_tr_19821134.wav,103724,bir sinema ve televizyon ünlüsü bile oldu
common_voice_tr_19821137.wav,116780,anlaşmanın değeri bir virgül altı milyar dolar
common_voice_tr_19821136.wav,122156,ak projeye bir milyon avro sağlayacak
common_voice_tr_19821140.wav,119852,eylül ayı sonunda söz konusu oran yüzde altmış ikiydi
common_voice_tr_19821138.wav,73004,buna yanıtınız nedir
common_voice_tr_19821144.wav,124460,değişiklik bir nisan itibarıyla yürürlüğe girdi
common_voice_tr_19821148.wav,103724,sonunda kendisini güvende hissetmeye başlamış
common_voice_tr_19821145.wav,108332,muhalefet partileri öneriye isyan ettiler
common_voice_tr_19821142.wav,95276,benim kuşağım kayıp bir kuşak oldu
common_voice_tr_19821151.wav,103724,gazete körler alfabesinde basılıyor
common_voice_tr_19821152.wav,99884,ancak bütün işletmeler zor durumda değil
common_voice_tr_19821154.wav,114476,türk takımı yarı finalde sırbistan'ı yenmişti
common_voice_tr_19821159.wav,116780,bankadan alınacak yardım üç alanda yoğunlaşacak
common_voice_tr_19821155.wav,105260,öte yandan hükümet sabırlı olunmasını istiyor
common_voice_tr_19821158.wav,102956,politika hedeflerinin iki yönü dikkat çekiyor
common_voice_tr_19821167.wav,83756,suça polis bakar ordu değil
common_voice_tr_19821163.wav,100652,bu yönde bazı önemli adımlar atıldı
common_voice_tr_19821171.wav,101420,gül'ün bu gelişme üzerine gitmesi bekleniyor
common_voice_tr_19821170.wav,102956,kosovalı sırp liderler törene katılmadı
common_voice_tr_19821164.wav,89900,kamuoyu denktaş'a karşı
common_voice_tr_19821172.wav,99884,fakat hükümeti hakir görenler de var
common_voice_tr_19821175.wav,95276,çalışma on iki nisan'da yayınlanacak
common_voice_tr_19821183.wav,210476,bu anlaşmazlığın yakında sona ereceğini düşünüyor musunuz ve sizce müzakereler ne yönde ilerler
common_voice_tr_19821178.wav,95276,türk liderlerin on altı
common_voice_tr_19821180.wav,131372,aylık ücretler yüz otuz bir avro civarrında kaldı
common_voice_tr_19821187.wav,98348,hükümet de bu çağrılara kulak tıkamadı
common_voice_tr_19821185.wav,82220,ödül beş bin avro olarak açıklandı
common_voice_tr_19821190.wav,74540,sizin bu konuda görüşünüz nedir
common_voice_tr_19821204.wav,122156,eski alan adı yirmi bir nisan'a kadar etkin kalacak
common_voice_tr_19821208.wav,101420,böylece insanlarla iletişim kurabildim
common_voice_tr_19821205.wav,93740,ancak bazı uzmanlar sorular soruyor
common_voice_tr_19821212.wav,119084,etkinlikte dokuz ülkeden otuz ekip biraraya geldi
common_voice_tr_19821222.wav,106796,bu beklemediğimiz bir dış müdahaledir
common_voice_tr_19821219.wav,92204,bu da fiyatarda düşüşe yol açacak
common_voice_tr_19821207.wav,149804,uiki bin dokuz yüz doksan yedi yılında saraybosna'da çaldı
common_voice_tr_19821297.wav,97580,yine de hala büyüme olanağı var
common_voice_tr_19821262.wav,115244,kamu istihsalleri de sorun olmaya devam ediyor
common_voice_tr_19821259.wav,98348,fakat gıpta etmek için çok daha iyi nedenler var
common_voice_tr_19821260.wav,107564,romanya'da faal durumda sadece otuz sinema var
common_voice_tr_19821300.wav,99116,kurbanların çoğu kadın ve yaşlılardı
common_voice_tr_19821306.wav,79148,tihomir staniç
common_voice_tr_19821299.wav,131372,geçen yılsa bu rakam beş yüz on milyon avro idi
common_voice_tr_19821304.wav,124460,kampanyası sekiz ana tema üzerinde yoğunlaştı
common_voice_tr_19821296.wav,118316,son yıllarda belgrad önemli bir gelişim geçirdi
common_voice_tr_19821308.wav,112940,şikayet iki bin altı yılında sunulmuştu
common_voice_tr_19821319.wav,98348,muhabbet etmek için yanımıza geliyorlar
common_voice_tr_19821322.wav,119852,artık iktidardaki kimseye güvenmediğini söylüyor
common_voice_tr_19821320.wav,113708,adını aldığı ülkeden de daha uzun yaşadı
common_voice_tr_19821323.wav,107564,proje gelecek yılın sonuna kadar uygulanacak
common_voice_tr_19821316.wav,102956,askerler gün boyunca görev yerlerinde kaldılar
common_voice_tr_19821328.wav,109100,sahnede çalışırken hep birlikte gülüp eğlenmemiz
common_voice_tr_19821329.wav,109868,kongreye on yedi ülkeden katılımcılar katıldı
common_voice_tr_19821327.wav,134444,dava boyunca ağırbaşlı bir biçimde duruşmalara katılabilecek mi
common_voice_tr_19821332.wav,75308,üstelik çok stresli
