wav_filename,wav_filesize,transcript
common_voice_tr_19183236.wav,153644,mesiç'in görev süresi şubat ayında sona eriyor
common_voice_tr_19183234.wav,130604,köyler yok olurken binlerce kişi evsiz kaldı
common_voice_tr_19183303.wav,94508,önemli ekonomik faktörler de söz konusu
common_voice_tr_19183257.wav,149804,gül'ün bu gelişme üzerine gitmesi bekleniyor
common_voice_tr_19183292.wav,111404,artık yığılmalar ortadan kalktı
common_voice_tr_19183285.wav,145964,sırbistan ve bölge açısından herhangi bir güvenlik riski mevcut mu
common_voice_tr_19183305.wav,109868,örgüt çok sayıda şiddet olayı da bildirdi
common_voice_tr_19183288.wav,76844,bir amacımız yok
common_voice_tr_19183310.wav,86828,biz size yardım etmeye hazırız
common_voice_tr_19183311.wav,99884,etkinlik çarşamba günü sona erdi
common_voice_tr_19183265.wav,86828,yangında yaralanan olmadı
common_voice_tr_19183319.wav,88364,ekonomik bir hac sanki
common_voice_tr_19183312.wav,79148,opa
common_voice_tr_19183321.wav,102188,kıbrıs rum takımı bu yıl turnuvaya katılmayacak
common_voice_tr_19183326.wav,107564,operasyonda üç işadamı da gözaltına alındı
common_voice_tr_19183323.wav,103724,fakat sokakta herkes iyimser bir havada değil
common_voice_tr_19183325.wav,132908,ekonomik kriz yüzünden yaz tatiline çıkamıyor musunuz
common_voice_tr_19183340.wav,76844,bu mesele çok fazla uzadı
common_voice_tr_19183343.wav,84524,bu kadarla da kalmadı
common_voice_tr_19183332.wav,103724,bu görevlerin çoğu tehlikeli kabul edilmiyor
common_voice_tr_19183368.wav,109868,antrenör yoktur bir spora bile benzemez
common_voice_tr_19183349.wav,99884,sizin bu çözümdeki rolünüz ne olur
common_voice_tr_21731363.wav,109100,yine de seçenekler var
common_voice_tr_21731364.wav,140588,yunanistan örgütün dönem başkanlığını yürütüyor
common_voice_tr_21731355.wav,159788,yüzlercesi hakkında ise davalar açıldı
common_voice_tr_19183308.wav,130604,kimi zamlar ise dünya piyasalarına atfediliyor
common_voice_tr_19183375.wav,111404,soygunda iki banka çalışanı hafif yaralandı
common_voice_tr_19183333.wav,107564,proje gelecek yılın sonuna kadar uygulanacak
common_voice_tr_21731383.wav,145964,en büyük ve en değerli firmalar hala devlet malı
common_voice_tr_21731417.wav,214316,sırbistan kosova tarafından verilen araç plakalarını ve evrakları tanıyacak mı
common_voice_tr_21731389.wav,169004,kısır döngüleri ve az gelişmişlik tuzaklarını kırmak neden bu kadar zor
common_voice_tr_21731384.wav,134444,douka ödülü kazanan dokuzuncu kişi oldu
common_voice_tr_21731388.wav,121388,tartışmalara gelen tepkiler karışık oldu
common_voice_tr_21731452.wav,100652,vesiç birkaç örnek daha veriyor
common_voice_tr_21731454.wav,117548,takım nihayet havasını bulmuş gibi görünüyordu
common_voice_tr_21734677.wav,162860,fuarda on beş ülkeden bin sekiz yüz katılımcı bir araya geldi
common_voice_tr_21731450.wav,208940,bir vergi politikası nasıl bir yapıda ve ne düzeyde vergi gelirleri hedeflemelidir
common_voice_tr_21743752.wav,99884,asıl soru bu
common_voice_tr_21743725.wav,122924,peki anlatılanlar yalnızca bir öyküden mi ibaret
common_voice_tr_21734678.wav,127532,fabrikada elli kişiye iş sağlanacak
common_voice_tr_21743754.wav,107564,onları bekleyen başlıca güçlükler nelerdir
common_voice_tr_21734717.wav,118316,vatandaşlar zam haberini iyi karşılamadı
common_voice_tr_21743741.wav,118316,şimdi budapeşte de konuya müdahale etti
common_voice_tr_21734672.wav,129836,sergi mayıs ayı sonuna kadar gezilebilecek
common_voice_tr_19847015.wav,132908,bulgar hükümeti projede yüzde elli bir hisseye sahip
common_voice_tr_19847072.wav,119084,üsküp'te yeni bir kültür merkezi açıldı
common_voice_tr_19847017.wav,134444,festivalde bin beş yüzün üzerinde film yarıştı
common_voice_tr_19847049.wav,99884,benim için de aynısı geçerliydi
common_voice_tr_19847035.wav,134444,tasarı iki bin dört yılı sonunda meclise sunulacak
common_voice_tr_19847050.wav,122924,yeni anlaşma mart iki bin on ikide imzalanacak
common_voice_tr_19847079.wav,138284,ülke ırklararası büyük çatışmalara sahne oldu
common_voice_tr_19847113.wav,115244,bu arnavutluk için büyük bir zafer
common_voice_tr_19847081.wav,149804,hareket yaklaşık iki bin iki yüz çalışanı etkileyecek
common_voice_tr_19847087.wav,121388,çocuklar yerel kliniklerde aşı olabilecek
common_voice_tr_19847070.wav,142124,şimdi bu önerilerin somutlaştırılması gerekiyor
common_voice_tr_19847114.wav,88364,sırbistan almanya maçı
common_voice_tr_19847091.wav,152108,projenin toplam maliyeti yüz elli dört milyon avroyu geçti
common_voice_tr_19847136.wav,119084,tenisçi geçen yıl hiçbir turnuva kazanamadı
common_voice_tr_19847090.wav,119084,ancak daha yapılacak çok iş var
common_voice_tr_19847051.wav,134444,küçülmenin bu yıl da devam etmesini bekliyoruz
common_voice_tr_19847148.wav,98348,fakat bu tezatın bir açıklaması var
common_voice_tr_19847130.wav,106028,ancak bu durum artık değişmeye başladı
common_voice_tr_19847159.wav,113708,tepkiler beklenilenden farklı olmadı
common_voice_tr_19847106.wav,111404,ardından hamuru iki parçaya bölün
common_voice_tr_19847176.wav,125228,kosova avrupa'nın en genç nüfusuna sahip
common_voice_tr_19847132.wav,117548,anlaşmadan en az iki büyük fayda bekleniyor
common_voice_tr_19847177.wav,207404,söz konusu kişilerin eskiden yaşadıkları yerlerin güvenliği konusunda bize ne söyleyebilirsiniz
common_voice_tr_19847157.wav,92204,bugüne kadar neler denedin
common_voice_tr_19847238.wav,115244,fakat basın standartları da tehlikede bulunuyor
common_voice_tr_19847214.wav,107564,ancak diğer analistler durumdan daha umutlu
common_voice_tr_19847226.wav,117548,fakat iyi haber uyarısız olarak gelmiyor
common_voice_tr_19847204.wav,115244,belgrad hareketi kesin bir dille eleştiriyor
common_voice_tr_19847152.wav,96044,sergi on iki haziran'da kapanıyor
common_voice_tr_19847267.wav,125228,tuzla çeşitli ödüller almış bir şehir
common_voice_tr_19847215.wav,161324,sonuçta tüm bu ülkeyi köprüleri fabrikaları kim inşa etti
common_voice_tr_19847242.wav,122924,sonuçta da kurbanların çoğu türkler oldu
common_voice_tr_19847174.wav,121388,sırbistan on bir mayıs'ta başkanlığı devralacak
common_voice_tr_18685005.wav,102188,ülkemiz demiryollarımız ve raylarımız gibi
common_voice_tr_18684987.wav,107564,askerlerin hizmetleri ekim ayında sona erecek
common_voice_tr_18697591.wav,115244,projenin değeri iki virgül yetmiş yedi milyon avro
common_voice_tr_18731929.wav,102188,panteliç şimdi adli işlemleri bekliyor
common_voice_tr_18685007.wav,125228,cavcav her iki teklifi de geri çevirdi
common_voice_tr_18697589.wav,102188,bu devrimci mesajlara benziyor
common_voice_tr_18731937.wav,71468,ona göre çabalar işe yarıyor
common_voice_tr_18731939.wav,138284,hırvat borçlular frank başına beş virgül sekiz kuna ödeyecek
common_voice_tr_18731940.wav,113708,neden partiden ayrılarak demos'u kurmaya karar verdiniz
common_voice_tr_18731944.wav,106028,olanları öğrendikten sonra bile sessiz kaldım
common_voice_tr_18731945.wav,99884,analistler de kararların önemine dikkat çekiyor
common_voice_tr_18731933.wav,113708,gerçekteyse sadece yirmi beş milyon avro ödendi
common_voice_tr_18731963.wav,96044,mevki ocak iki bin üçten bu yana boş duruyor
common_voice_tr_18731934.wav,122924,sahte bir seyahat belgesi yaklaşık beş yüz avro
common_voice_tr_18731966.wav,121388,yurtta da bütün çocuklara kapısını açtı
common_voice_tr_18731959.wav,107564,egmont grubu bu meselelere nasıl yaklaşıyor
common_voice_tr_18731961.wav,84524,makedon hükümeti öneriyi reddetti
common_voice_tr_18731955.wav,117548,ab üyeliği ise daha zorlu bir yol
common_voice_tr_18731950.wav,136748,mevcut ihale planlanan üç santralin biri için
common_voice_tr_18731965.wav,119084,yaklaşık yüz elli dört rad taraftarı tutuklandı
common_voice_tr_18731970.wav,96044,olayla ilgili bir tutuklama yapılmadı
common_voice_tr_18731980.wav,130604,arnavutluk kırk ikinci makedonya ise yetmiş ikinci sırada
common_voice_tr_18731995.wav,92204,ya tahmin hatalı çıkarsa
common_voice_tr_20308686.wav,86828,duruşma on bir ekim'de yapılacak
common_voice_tr_18731962.wav,103724,bugün goralılar üç ayrı ülkeye dağılmış durumda
common_voice_tr_18731998.wav,98348,kentin kalburüstü semti olan sandton'a gittik
common_voice_tr_20308764.wav,96044,bekaj musliu'nun akrabası
common_voice_tr_20308687.wav,125228,takım üç sezondur şampiyonluğu elden bırakmıyor
common_voice_tr_19421323.wav,103724,hırvat heyetinin gezisi bir hafta sürecek
common_voice_tr_19421317.wav,134444,belgrad'ın bu konudaki görüşü ise tamamen farklı
common_voice_tr_19421259.wav,117548,sanıkların tümü suçlamaları reddetti
common_voice_tr_19421296.wav,119084,konut ve eğitim en önemli alanlar
common_voice_tr_19421318.wav,115244,bombalardan biri patlayarak hasara yol açtı
common_voice_tr_19421325.wav,155948,mali af akıllıca bir kamu politikası mı yoksa seçim oyunu mu
common_voice_tr_19421322.wav,109868,birlikte iki çocukları olmuş
common_voice_tr_19421345.wav,122924,açıklamaya rağmen kavganın durulduğu pek yok
common_voice_tr_19421358.wav,94508,başvuru süresi bir mart'ta sona erecek
common_voice_tr_19421365.wav,103724,kazı çalışmaları iki bin beş başına kadar sürecek
common_voice_tr_19421359.wav,122924,tahminen kaç gazeteci işten çıkarıldı
common_voice_tr_19421326.wav,115244,ayin on beş dile tercüme edildi
common_voice_tr_19421374.wav,92204,en fazla dört tur oylama yapılabilecek
common_voice_tr_19421397.wav,86828,hayranlar da memnun kaldılar
common_voice_tr_19421375.wav,107564,benedikt ile yaptığı görüşme sonrasında geldi
common_voice_tr_19421429.wav,155948,gösterge faiz oranı yüzde altıdan yüzde beş virgül yetmiş beşe düşürüldü
common_voice_tr_19421391.wav,115244,son kilometre taşı ise aralık iki bin dörtte
common_voice_tr_19421430.wav,171308,taşınmaz ordu malları konusunda anlaşmaya varmaya yetecek kadar iyi mi
common_voice_tr_19421393.wav,109868,priştine'nin yanıtı çabuk geldi
common_voice_tr_19421398.wav,99884,özellikle de genç kızlar size bayılıyor
common_voice_tr_21361001.wav,142892,bunlara daha beslenme çantası dahil değil
common_voice_tr_21361005.wav,82988,vizeli mi vizesiz mi
common_voice_tr_19421412.wav,86828,ve tabii ki banyoda kaçak var
common_voice_tr_21361023.wav,116012,esas yarışma son iki günde yapıldı
common_voice_tr_21361040.wav,132908,kosova makamları da bu fikre karşı çıktılar
common_voice_tr_21360990.wav,126764,kimileri ise koşulları kabullenmekle yetiniyor
common_voice_tr_21360972.wav,138284,ödemeler ticari bankalar tarafından yürütülüyor
common_voice_tr_21361003.wav,139820,devlet koruması altındaki bir eser haline gelmiş
common_voice_tr_21361022.wav,148268,sergi yedi nisan'a kadar açık kalacak
common_voice_tr_21361077.wav,112172,peki nerede hata yaptılar
common_voice_tr_21361075.wav,112172,bunun için de çalışmak gerekli
common_voice_tr_21361076.wav,75308,dünya kupası geldi
common_voice_tr_21367841.wav,135980,ancak yasanın geçirilmesi engellendi
common_voice_tr_21361112.wav,109100,türkiye için müzakere sürecine geçildi
common_voice_tr_21367851.wav,100652,ardından saçı kesiliyor
common_voice_tr_21367930.wav,146732,eşi oğlu ve torunuysa ağır yaralandı
common_voice_tr_21367949.wav,134444,kosova'daki herkesin bunda çıkarı vardır
common_voice_tr_21367879.wav,119852,ancak iki taraf da konuşma yapmadı
common_voice_tr_21367844.wav,113708,meclis'ten mahkemelerden söz ediyorum
common_voice_tr_21368025.wav,215084,yannoulatos'u iki yüz elli yerli aydın aday gösterdi
common_voice_tr_21368063.wav,195884,fakat ülke bu pazar konumundan sonuna kadar yararlanabiliyor mu
common_voice_tr_21368021.wav,212012,bu anlaşmazlığın yakında sona ereceğini düşünüyor musunuz ve sizce müzakereler ne yönde ilerler
common_voice_tr_21367858.wav,128300,etkinlik yirmi sekiz ekim'de sona erecek
common_voice_tr_17528658.wav,69164,tebrik edilmeyi hak ediyor
common_voice_tr_17528648.wav,142124,neredeyse dört yüz kişi aleyhinde dava açıldı
common_voice_tr_17528645.wav,186668,kulelerde bir çok bar ve restoran bulunuyor
common_voice_tr_21368065.wav,181292,şeşel'in yokluğunda sırbistan siyasetinde neler olacak
common_voice_tr_17528666.wav,218924,yazar böyle bir zihniyetle aldığımız madalyalar bile büyük ikramiye diyor
common_voice_tr_17528654.wav,136748,rekor sayıda on bir aday yarışıyor
common_voice_tr_17528763.wav,107564,fakat zaman komünistlerden yana değildi
common_voice_tr_17528711.wav,145964,eğer türkiye'nin herhangi bir rolü olmayacaksa niçin risk alsın
common_voice_tr_17528713.wav,80684,büyükbabalarımıza ayrımcılık yapılmış
common_voice_tr_17528820.wav,129068,projenin değeri iki yüz yirmi üç milyon avro
common_voice_tr_17528843.wav,96044,yeni parlamento yirmi altı temmuz'da kurulacak
common_voice_tr_17528759.wav,88364,fakat hükümeti hakir görenler de var
common_voice_tr_17528917.wav,103724,musliu hakkındaki tüm suçlamaları reddetti
common_voice_tr_17528908.wav,125228,büyük yeniden yapım projesi dört aşamaya bölündü
common_voice_tr_17528904.wav,129068,etkinliğe yaklaşık iki yüz elli bin kişi katıldı
common_voice_tr_17528916.wav,106028,ancak verdiği kararlar önemli etik güce sahip
common_voice_tr_17528925.wav,53804,fikir yeni değil
common_voice_tr_17528902.wav,153644,dış politika alanında başlıca konu kıbrıs'tı
common_voice_tr_17528928.wav,121388,projenin toplam bütçesi bir milyar avro
common_voice_tr_17528944.wav,99884,tahsilat firmaları altın çağlarını yaşıyorlar
common_voice_tr_17528941.wav,94508,cuma günkü oylamaya karışık tepkiler geldi
common_voice_tr_17528927.wav,86828,bulgaristan da aynı tarihte üye olacak
common_voice_tr_17528932.wav,107564,son yıllarda belgrad önemli bir gelişim geçirdi
common_voice_tr_17528940.wav,103724,dağa tırmanmaya devam ettik
common_voice_tr_17528946.wav,102188,ancak hükümet ücret ödenmemesine karar verdi
common_voice_tr_17528964.wav,84524,yerleşim yerlerinin manzarası harika
common_voice_tr_19013983.wav,184364,yıldız da duyduğu güveni dile getirdi
common_voice_tr_17528961.wav,88364,polis olaya müdahale ederek düzeni sağladı
common_voice_tr_19014557.wav,178988,seçimlerde önemli bir olay bildirilmedi
common_voice_tr_19014007.wav,194348,türk medyası da yasağa ateş püskürdü
common_voice_tr_17528933.wav,80684,fonun şu anki değeri elli milyon avro
common_voice_tr_19014556.wav,138284,kazadan kurtulan olmadı
common_voice_tr_19014010.wav,155948,kıbrıs türklerinin çoğunluğu planı onayladı
common_voice_tr_19014558.wav,155948,sürekli tetikte olmak ne demek iyi biliriz
common_voice_tr_19014561.wav,169004,festivalde on adet film gösterilecek
common_voice_tr_19016219.wav,213548,sırbistan'daki fabrika iki bin altı yılında açılmıştı
common_voice_tr_19014570.wav,153644,siz bu konuda ne düşünüyorsunuz
common_voice_tr_19014568.wav,152108,bu miktar fazla olmasa da zamanında ödeniyor
common_voice_tr_19016217.wav,122924,bu da cuma günü gerçekleşti
common_voice_tr_19019293.wav,251948,güney sırbistan'da ülkenin geri kalanına kıyasla daha fazla basın özgürlüğü mü var
common_voice_tr_19016215.wav,175148,etkinlik bin dokuz yüz yetmiş iki yılından beri düzenleniyor
common_voice_tr_19101248.wav,119084,teklif süresi bir ay içinde sona erecek
common_voice_tr_19101111.wav,171308,ancak geçmişe değil geleceğe bakma zamanı
common_voice_tr_19101107.wav,165164,bülbüller güneş ışığında şakıyorlardı
common_voice_tr_19016218.wav,134444,daha iyi bir hayat düşünülemezdi
common_voice_tr_19101245.wav,180524,oyuncu milli takımla elli beş karşılaşmaya çıkmıştı
common_voice_tr_19196942.wav,129068,açılış törenleri şahaneydi
common_voice_tr_19197021.wav,145964,bunu söylemek zor
common_voice_tr_18375312.wav,138284,bir koridorla da hastane bölümüne bağlanıyor
common_voice_tr_19196958.wav,171308,bence olmama olasılığı oldukça yüksek
common_voice_tr_19196923.wav,169004,burada arkadaşlarım iyi adamlar var
common_voice_tr_19201462.wav,142124,kosovalı sırp liderler törene katılmadı
common_voice_tr_19196979.wav,142124,muhabbet etmek için yanımıza geliyorlar
common_voice_tr_19197019.wav,132908,yeni bir girişimin yararı olacak mı
common_voice_tr_18375327.wav,142892,kokaini taşıyan tır makedon plakalıydı
common_voice_tr_18375347.wav,124460,bu yasayı yeni bir özel birim uygulayacak
common_voice_tr_18439879.wav,161324,tesla on temmuz bin sekiz yüz elli altıda doğdu
common_voice_tr_18439909.wav,129068,protestocular salondan çıkarıldılar
common_voice_tr_18439968.wav,145964,tarihi prizren'de dar sokaklar parke taşından
common_voice_tr_18439905.wav,122924,zanlı gıyaben yargılanmaya başladı
common_voice_tr_18375350.wav,121388,herşeyin bir kapasitesi var değil mi
common_voice_tr_18439932.wav,142124,bu arada enerji piyasası da serbest bırakılacak
common_voice_tr_18439998.wav,163628,makedonya bu konuda tam olarak ne denli katkıda bulundu
common_voice_tr_19194272.wav,153644,projelerine harcanan tek para kendi paraları
common_voice_tr_20117450.wav,137516,eğitim bu toplum için hayati önem taşıyor
common_voice_tr_18440018.wav,140588,kredinin vadesi sekiz yıl olarak belirlendi
common_voice_tr_19194282.wav,121388,dokunan desen oldukça zor ve karışık
common_voice_tr_20117482.wav,117548,bu konuyu nasıl yorumluyorsunuz
common_voice_tr_18440001.wav,138284,son bir buçuk iki yıldır açıkça yalan söyledik
common_voice_tr_20117810.wav,172076,seçimlerde toplam kırk altı bin üç yüz yirmi beş aday yarıştı
common_voice_tr_21743671.wav,132908,fakat bu da daha başka sorunlara yol açabilir
common_voice_tr_20117874.wav,116012,arnavutluk sıralamaya sokulmadı
common_voice_tr_20117487.wav,102188,bu ev sahipleri için büyük bir sorun
common_voice_tr_21743667.wav,125228,makedonya henüz tanınmadı
common_voice_tr_21743674.wav,136748,bu da duruma siyasi bir açı getirmiyor mu
common_voice_tr_21748843.wav,138284,fakat bu dayanakları sağlam bir iddia mıdır
common_voice_tr_21748841.wav,126764,fakat tek yön bu değildir
common_voice_tr_18440017.wav,142124,belgradlılar bu konuda farklı görüşlere sahip
common_voice_tr_21775243.wav,149804,konukların yüzde altmış altısı yabancılardan oluşuyor
common_voice_tr_21775253.wav,155948,mücadele iki iki iki bir iki iki sonuçlandı
common_voice_tr_21775255.wav,109868,ama halk artık bunlara kanmıyor
common_voice_tr_21775254.wav,96044,orada hayat farklı
common_voice_tr_21748862.wav,159788,veya büyük anne ve babalarımızın partiye nasıl rapor verdiğini
common_voice_tr_18237806.wav,129068,çatışmada bir polis memuru hafif yaralandı
common_voice_tr_21748899.wav,129068,pek çok kimse için banka kredisi tek seçenek
common_voice_tr_18237805.wav,145964,ancak katılım nispeten düşük gerçekleşti
common_voice_tr_18237817.wav,117548,bugüne dek herkes hizmetlerimizden memnun kaldı
common_voice_tr_18237820.wav,99884,bölgeden önemli haberlerin haftalık derlemesi
common_voice_tr_18237832.wav,115244,bombalardan biri patlarken diğeri patlamadı
common_voice_tr_18237822.wav,119084,kısıtlamaların kesin içeriği gizli tutuluyor
common_voice_tr_18237816.wav,121388,ancak komisyon yine de güçlüklerle karşılaştı
common_voice_tr_18237835.wav,115244,uygulamaya mart iki bin sekizde başlanacak
common_voice_tr_18237867.wav,130604,hükümet de bu çağrılara kulak tıkamadı
common_voice_tr_18237860.wav,90668,ona göre kararda siyasi amaç güdüldü
common_voice_tr_18237842.wav,99884,etkinlik avrupa sinemasını tanıtıyor
common_voice_tr_18237870.wav,138284,aynı rakam iki bin iki yılında yüzde dokuz virgül altı idi
common_voice_tr_18237877.wav,115244,kampanya süresi de otuz günden yirmi güne indirildi
common_voice_tr_18237885.wav,129068,etkinlikte altmış ülkeden beş yüz karikatür yer alacak
common_voice_tr_18237889.wav,106028,skor üç sıfır oldu
common_voice_tr_18237868.wav,130604,öte yandan hükümet sabırlı olunmasını istiyor
common_voice_tr_18237876.wav,103724,kredilerin büyük bölümü özel şirketlere verildi
common_voice_tr_18237891.wav,113708,en sonunda oturum on altı ekim'de başladı
common_voice_tr_18237900.wav,96044,festival on iki kasım'a kadar devam edecek
common_voice_tr_18237926.wav,148268,bu kuralı ihlal edenlerse kırk avro ceza ödeyecek
common_voice_tr_18237890.wav,119084,ancak bu mahkeme sadece danışmanlık rolüne sahip
common_voice_tr_18237906.wav,98348,bunun da gelecek ay gerçekleşmesi bekleniyor
common_voice_tr_18237898.wav,159788,yeni zadar limanı iki bin on bir yılında hizmete girecek
common_voice_tr_18237927.wav,111404,sırbistan'ın sancak bölgesinde yeni seçimler mi geliyor
common_voice_tr_18237940.wav,199724,bu başarının sırrı ne sırp halkını klasik müziğe nasıl yakınlaştırdınız
common_voice_tr_18237912.wav,103724,parti gül ile görüşmeyi reddetti
common_voice_tr_18237922.wav,99884,grup olarak özel ilgi görmeyi hakediyorlar
common_voice_tr_18237924.wav,111404,kosor henüz bu meydan okumaya yanıt vermiş değil
common_voice_tr_18237943.wav,98348,bu sefer durum çok daha farklı
common_voice_tr_18237947.wav,111404,türk liderlerin on altı
common_voice_tr_18237920.wav,111404,sergiye on üç ülkeden kırk üç sanatçı katılıyor
common_voice_tr_18237958.wav,111404,yunan takımı rusya'yı on üç on yendi
common_voice_tr_18237954.wav,126764,beyin göçü hırvatistan'da kalkınmayı baltalıyor
common_voice_tr_18237957.wav,96044,yaşları on dört on beş ve on altı idi
common_voice_tr_18237914.wav,88364,ayrıca bölgede yeni bir şey de değil
common_voice_tr_18238016.wav,107564,proje yedi yüz milyon avro tutacak
common_voice_tr_18238015.wav,111404,ancak yeni yasa herkese uygulanmayacak
common_voice_tr_18238009.wav,119084,son derece uluslararası bir zihniyetteler
common_voice_tr_18238017.wav,99884,komşu kosova'da da durum aynı
common_voice_tr_18238014.wav,79148,ama bu olmadı
common_voice_tr_21287896.wav,130604,kuruluş özelleştirmeye hazır
common_voice_tr_21287912.wav,115244,fiyatlar çok yüksekti
common_voice_tr_21287928.wav,122924,bakan şu ana kadar bir yorum yapmadı
common_voice_tr_21288256.wav,144428,çok sayıda blogcu da duruma ağırlığını koydu
common_voice_tr_21287892.wav,217388,kosova'da sizin için özel önemi olan bir yer yemek veya hikaye var mı
common_voice_tr_21288249.wav,92204,uzlaşmak istemiyorlar
common_voice_tr_21287899.wav,172844,ödül için tüm dünyadan seksen film yarıştı
common_voice_tr_21288281.wav,203564,kirin gerçekten soruşturma başlattıysa bunu yapma yetkisini nereden aldı
common_voice_tr_21288317.wav,163628,ancak lefkoşe öneriyi kesin bir dille reddetti
common_voice_tr_21288244.wav,159788,amerika'da çok çeşitli filmler var
common_voice_tr_21288303.wav,138284,soruşturma geçen yıl başlatılmıştı
common_voice_tr_21288377.wav,148268,fakat stojarova'nın başka bir önerisi var
common_voice_tr_21288393.wav,138284,eski liderin cezaya itiraz etme hakkı var
common_voice_tr_21288419.wav,149804,etkinliğin ana konusu kategori teorisiydi
common_voice_tr_21288403.wav,132908,pahor bu hareketi eleştirdi
common_voice_tr_21288399.wav,202028,belgrad ve lahey arasındaki işbirliği konusunda ne düşünüyorsunuz
common_voice_tr_19104250.wav,166700,romanya'da faal durumda sadece otuz sinema var
common_voice_tr_21288449.wav,218924,selin kontrol edilememesi ihtimali hakkındaki fikri sorulan cumhurbaşkanı allah korusun dedi
common_voice_tr_19104259.wav,145196,ancak bedel çok daha yüksek olabilir
common_voice_tr_19104261.wav,167468,ordu bin dokuz yüz altmıştan bu yana dört hükümet devirdi
common_voice_tr_19104279.wav,145196,ayrıca basın enformasyonundan da sorumluydu
common_voice_tr_19104270.wav,121388,olayda çevre evler de hasar gördü
common_voice_tr_21288437.wav,111404,kyriakou görev için tek adaydı
common_voice_tr_21288448.wav,215084,bunun kosova'nın tamamını etkileyebilecek bir güvenlik meselesi olarak önemi nedir
common_voice_tr_19104269.wav,101420,bu yıl farklı
common_voice_tr_19104297.wav,104492,ziyaretin amacı neydi
common_voice_tr_19104305.wav,132140,ancak bu seçimlerin ikinci turu olmayacak
common_voice_tr_19104327.wav,122924,hareketle ilgili tartışmalar da çıkmadı değil
common_voice_tr_19104343.wav,170540,mevcut durum bu tür bir güce ihtiyaç duyulmayacak kadar güvenli mi
common_voice_tr_19104341.wav,129836,oda köşedeki televizyon dışında sessiz
common_voice_tr_19104346.wav,162860,uiki bin dokuz yüz doksan yedi yılında saraybosna'da çaldı
common_voice_tr_19104335.wav,119852,görüntü tıpkı bir sirki andırıyor
common_voice_tr_19104344.wav,106028,sekiz yıldır iktidardaydı
common_voice_tr_19104347.wav,128300,bu kararda çeşitli faktörler rol oynadı
common_voice_tr_19104357.wav,97580,savunma en güçlü unsur
common_voice_tr_19104380.wav,143660,toplam bin iki yüz civarında test yapılması bekleniyor
common_voice_tr_19104409.wav,207404,morrisey sonunda birileri şarkılarımın sözlerini biliyor diye bağırdı
common_voice_tr_19104383.wav,165932,yaklaşık kırk milyon seçmen sandık başına gitti
common_voice_tr_19104369.wav,109100,sporcuların antrenörleri de soruşturulacak
common_voice_tr_19104410.wav,119852,sonunda bütün suçlamalar düşürüldü
common_voice_tr_18379772.wav,169004,türkiye'de toplam yirmi sekiz ulusal gazete bulunuyor
common_voice_tr_18379765.wav,163628,kampanya haziran iki bin ona kadar devam edecek
common_voice_tr_18379780.wav,113708,onları yenmek çok önemli olacak
common_voice_tr_18379936.wav,130604,popov neden diye soruyor
common_voice_tr_17793266.wav,96044,aklını kullanmak zorunda kalarak büyümüş
common_voice_tr_17793267.wav,192044,dişil mesleki unvanların gelişi sırbistan'da kadınlara daha fazla eşitlik sağlayacak mı
common_voice_tr_18379899.wav,126764,nuremberg'de de aynen böyle oldu
common_voice_tr_19205838.wav,157484,ancak bayrak pekin'de biraz karışıklığa yol açtı
common_voice_tr_18379852.wav,130604,limaj'a bir ay ev hapsi verildi
common_voice_tr_19205839.wav,94508,seçimlerde on aday yarışacak
common_voice_tr_19205835.wav,130604,kararlı fakat dayatmasız tavrı öfkesini gizliyor
common_voice_tr_19205840.wav,117548,ab misyonu her taraftan baskı altında
common_voice_tr_19205853.wav,126764,katılım yaklaşık yüzde yetmiş oranında gerçekleşti
common_voice_tr_19205852.wav,130604,aşağı trend bu yılın ilk üç ayında da devam etti
common_voice_tr_19205833.wav,111404,muhalefet partileri oylamayı boykot ettiler
common_voice_tr_19205862.wav,103724,malların bir kısmı almanya'ya ulaştı
common_voice_tr_19205873.wav,130604,ülke yerinde politikalar uyguluyor
common_voice_tr_19205858.wav,98348,benim kuşağım kayıp bir kuşak oldu
common_voice_tr_20969908.wav,111404,kosova'nın kuzeyini kim kontrol ediyor
common_voice_tr_19205861.wav,80684,bunda ne kadar ciddiler acaba
common_voice_tr_20969890.wav,129068,hafta sonu ülkeye elli santimetre daha kar yağdı
common_voice_tr_20969892.wav,108332,parlamento bu yasal çarkı destekliyor
common_voice_tr_20969999.wav,83756,proje iki bin yedi başlarında başlayacak
common_voice_tr_20969978.wav,118316,ebeveynler derneğin var olmasından memnunlar
common_voice_tr_20969939.wav,159788,bu rakamın yüzde kırk altı virgül yetmiş dokuzunu kadınlar oluşturuyor
common_voice_tr_20969966.wav,119084,fakat ülkede yeni yıl için pek heves duyulmuyor
common_voice_tr_18351504.wav,195884,merkezin iki bin on iki yılında açılması planlanıyor
common_voice_tr_18351519.wav,115244,dava büyük olasılıkla hırvatistan'da görülecek
common_voice_tr_20970019.wav,77612,turnuva pazar günü sona eriyor
common_voice_tr_20970002.wav,97580,sizin deyiminizle signomi
common_voice_tr_18351503.wav,149804,kotooshu unvanı on üç birlik skorla kazandı
common_voice_tr_18351505.wav,203564,bölgede geleceğe yönelik özelleştirme çalışmaları açısından daha neler yapılması gerekiyor
common_voice_tr_18351578.wav,119084,şirket haftada üç sefer yapmayı planlıyor
common_voice_tr_18351577.wav,98348,adının açıklanmasını da istemiyor
